|datasheet_id|line|line_in_wargear|dice|name|description|range|type|A|BS_WS|S|AP|D|Unnamed: 13
1872|627|2.0|2||Deathshroud cannon – focused|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|48|Ranged|D6|3|10|-3|2|
1873|627|3.0|1||Inferno lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|24|Ranged|4|3|12|-4|D6|
1874|627|4.0|1||Scatter laser||36|Ranged|6|3|5|0|1|
1875|627|5.0|1||Shuriken cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|24|Ranged|3|3|6|-1|2|
1876|627|6.0|1||Starcannon||36|Ranged|2|3|8|-3|2|
1877|627|7.0|1||Titanic feet||Melee|Melee|5|3|8|-1|2|
1878|628|1.0|1||Cloudburst missile launcher|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|36|Ranged|2D6|3|8|-2|2|
1879|628|2.0|1||Revenant pulsar|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|60|Ranged|6|3|14|-3|4|
1880|628|3.0|1||Sonic lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-monster 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|18|Ranged|D6+6||8|-3|2|
1881|628|4.0|1||Revenant feet||Melee|Melee|8|3|10|-1|3|
1882|629|1.0|1||Brace of pistols|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|2|3|3|0|1|
1883|629|2.0|1||Dark lance||36|Ranged|1|3|12|-3|D6+2|
1884|629|3.0|1||Dissonance cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|24|Ranged|3|3|6|-1|2|
1885|629|4.0|1||Dissonance pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|6|-1|1|
1886|629|5.0|1||Scatter laser||36|Ranged|6|3|5|0|1|
1887|629|6.0|1||Shuriken cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|24|Ranged|3|3|6|-1|2|
1888|629|7.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|3|3|-1|2|
1889|629|8.0|1||Twin shuriken catapult|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|2|3|4|-3|1|
1890|629|9.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
1891|629|10.0|1||Void sabre||Melee|Melee|3|3|4|-2|1|
1892|630|1.0|1||Spear of Starlight||24|Ranged|3|3|8|-2|4|
1893|630|2.0|1||Spear of Starlight||Melee|Melee|4|3|5|-2|1|
1894|631|1.0|1||D-bombard|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|72|Ranged|D6|3|20|-4|2D6|
1895|631|2.0|1||Phantom pulsar||120|Ranged|8|3|18|-4|6|
1896|631|3.0|1||Phantom starcannon||36|Ranged|4|3|8|-3|2|
1897|631|4.0|1||Pulse laser||48|Ranged|3|3|9|-2|D6|
1898|631|5.0|1||Voidstorm missile launcher||48|Ranged|2D6|3|8|-3|2|
1899|631|6.0|1||Phantom feet||Melee|Melee|4|3|12|-2|4|
1900|631|7.0|1||Wraith glaive – strike||Melee|Melee|6|3|18|-4|12|
1901|631|8.0|2||Wraith glaive – sweep||Melee|Melee|12|3|8|-3|4|
1902|632|1.0|1||Aeldari missile launcher – starshot ||48|Ranged|1|3|10|-2|D6|
1903|632|2.0|2||Aeldari missile launcher – sunburst|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>"|48|Ranged|D6|3|4|-1|1|
1904|632|3.0|1||Blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|1|3|8|-4|D6+1|
1905|632|4.0|1||Brace of pistols|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|2|3|3|0|1|
1906|632|5.0|1||Corsair firearm|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|24|Ranged|4|3|4|0|1|
1907|632|6.0|1||Dark lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|1|4|12|-3|D6+2|
1908|632|7.0|1||Dissonance pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|6|-1|1|
1909|632|8.0|1||Flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
1910|632|9.0|1||Fusion gun|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|3|8|-4|D6+1|
1911|632|10.0|1||Shredder|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|18|Ranged|D6||6|0|1|
1912|632|11.0|1||Shuriken cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|24|Ranged|3|3|6|-1|2|
1913|632|12.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|3|3|-1|2|
1914|632|13.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
1915|632|14.0|1||Spar-glaive||Melee|Melee|4|3|3|0|1|
1916|632|15.0|1||Void sabre||Melee|Melee|3|3|4|-2|1|
1917|633|1.0|1||Aeldari missile launcher – starshot||48|Ranged|1|3|10|-2|D6|
1918|633|2.0|2||Aeldari missile launcher – sunburst|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">BLAST</a>"|48|Ranged|D6 |3|4|-1|1|
1919|633|3.0|1||Blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>"|18|Ranged|1|3|8|-4|D6+1|
1920|633|4.0|1||Brace of pistols|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|2|3|3|0|1|
1921|633|5.0|1||Corsair firearm|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|24|Ranged|4|3|4|0|1|
1922|633|6.0|1||Dark lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|1|4|12|-3|D6+2|
1923|633|7.0|1||Dissonance pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|6|-1|1|
1924|633|8.0|1||Flamer|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|0|1|
1925|633|9.0|1||Fusion gun|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>"|12|Ranged|1|3|8|-4|D6+1|
1926|633|10.0|1||Shardcarbine|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|3|3|2|0|1|
1927|633|11.0|1||Shuriken cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|24|Ranged|3|3|6|-1|2|
1928|633|12.0|1||Shuriken catapult|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|2|3|4|-1|1|
1929|633|13.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|4|3|-1|2|
1930|633|14.0|1||Shredder|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>"|18|Ranged|D6 ||6|0|1|
1931|633|15.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
1932|633|16.0|1||Spar-glaive||Melee|Melee|4|3|3|0|1|
1933|633|17.0|1||Void sabre||Melee|Melee|3|3|4|-2|1|
1934|634|1.0|1||Blast pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|6|Ranged|1|2|8|-3|D3|
1935|634|2.0|1||Splinter pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|2|2|0|1|
1936|634|3.0|1||Agoniser|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>"|Melee|Melee|6|2|3|-2|1|
1937|634|4.0|1||Huskblade|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|4|2|3|-2|3|
1938|634|5.0|1||Master-crafted power weapon||Melee|Melee|5|2|4|-2|2|
1939|639|1.0|1||Archite glaive and agoniser|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|7|2|3|-2|1|
1940|640|1.0|1||Lelith’s blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>"|Melee|Melee|8|2|3|-2|1|
1941|641|1.0|1||Stinger pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|12|Ranged|1|2|2|-1|D3|
1942|641|2.0|1||Haemonculus tools and scissorhands|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|5|2|3|-1|D3|
1943|642|1.0|1||Casket of Flensing|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, one shot, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|3D6||3|-1|1|
1944|642|2.0|1||Haemonculus tools and scissorhands|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|5|2|3|-1|D3|
1945|643|1.0|1||Executioner’s demiklaives – single blade|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|6|2|6|-2|3|
1946|643|2.0|2||Executioner’s demiklaives – dual blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|8|2|5|-2|2|
1947|644|1.0|1||Blast pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|6|Ranged|1|3|8|-3|D3|
1948|644|2.0|1||Blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|1|3|8|-4|D6+1|
1949|644|3.0|1||Dark lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|1|4|12|-3|D6+2|
1950|644|4.0|1||Shredder|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|18|Ranged|D6||6|0|1|
1951|644|5.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|4|3|-1|2|
1952|644|6.0|1||Splinter pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|2|0|1|
1953|644|7.0|1||Splinter rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|24|Ranged|2|3|2|0|1|
1954|644|8.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
1955|644|9.0|1||Power weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>"|Melee|Melee|3|3|3|-2|1|
1956|646|1.0|1||Blast pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|6|Ranged|1|3|8|-4|D3|
1957|646|2.0|1||Splinter pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|2|0|1|
1958|646|3.0|1||Gladiatorial weapons||Melee|Melee|5|3|4|-2|1|
1959|646|4.0|1||Hekatarii blade||Melee|Melee|4|3|3|-1|1|
1960|646|5.0|1||Power weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>"|Melee|Melee|5|3|3|-2|1|
1961|648|1.0|1||Demiklaives – single blade||Melee|Melee|4|3|5|-2|2|
1962|648|2.0|2||Demiklaives – dual blades|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|6|3|4|-2|1|
1963|648|3.0|1||Klaive||Melee|Melee|3|3|5|-2|2|
1964|649|1.0|1||Baleblast|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>"|18|Ranged|2|3|5|-1|1|
1965|649|2.0|1||Glimmersteel blade|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|3|3|5|-1|1|
1966|650|1.0|1||Hexrifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|36|Ranged|1|3|8|-2|3|
1967|650|2.0|1||Liquifier gun|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|-1|1|
1968|650|3.0|1||Ossefactor|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|24|Ranged|1|3|2|-2|2|
1969|650|4.0|1||Stinger pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|2|0|1|
1970|650|5.0|1||Power weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>"|Melee|Melee|3|3|5|-2|1|
1971|650|6.0|1||Torturer’s tools|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>"|Melee|Melee|2|3|4|-1|1|
1972|650|7.0|1||Twin torturer’s tools|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|2|3|4|-1|1|
1973|651|1.0|1||Liquifier gun|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|12|Ranged|D6||4|-1|1|
1974|651|2.0|1||Monstrous weapons||Melee|Melee|4|3|5|-2|2|
1975|651|3.0|1||Paired monstrous weapons|"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|Melee|Melee|4|3|5|-2|2|
1976|652|1.0|1||Splinter pods|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|2|3|2|0|1|
1977|652|2.0|1||Agoniser|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>"|Melee|Melee|3|3|3|-2|1|
1978|652|3.0|1||Clawed Fiend fists|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>"|Melee|Melee|5|4|5|-2|2|
1979|652|4.0|1||Khymerae talons|"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>"|Melee|Melee|4|4|5|-1|1|
1980|652|5.0|1||Razorwing feathers|"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|6|4|3|0|1|
1981|656|1.0|1||Dark lance||36|Ranged|1|3|12|-3|D6+2|
1982|656|2.0|1||Disintegrator cannon||36|Ranged|3|3|6|-3|2|
1983|656|3.0|1||Bladevanes and chainsnares||Melee|Melee|D3+3|4|6|-1|1|
1984|657|1.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|3|3|-1|2|
1985|657|2.0|1||Twin splinter rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|2|3|2|0|1|
1986|657|3.0|1||Bladevanes||Melee|Melee|3|4|5|-1|1|
1987|658|1.0|1||Blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|1|3|8|-4|D6+1|
1988|658|2.0|1||Heat lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 3</a>"|18|Ranged|1|3|14|-4|D6|
1989|658|3.0|1||Splinter pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|2|0|1|
1990|658|4.0|1||Splinter rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|24|Ranged|2|3|2|0|1|
1991|658|5.0|1||Bladevanes|"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>"|Melee|Melee|4|3|4|-1|1|
1992|659|1.0|1||Splinter pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|2|0|1|
1993|659|2.0|1||Splinter pods|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|18|Ranged|2|3|2|0|1|
1994|659|3.0|1||Hellglaive|"<a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|3|3|4|-1|2|
1995|659|4.0|1||Power weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|Melee|Melee|4|3|3|-2|1|
1996|659|5.0|1||Stunclaw|"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Lance"">lance</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>"|Melee|Melee|4|3|3|-1|1|
1997|660|1.0|1||Dark Lance||36|Ranged|1|3|12|-3|D6+2|
1998|660|2.0|1||Disintegrator cannon||36|Ranged|3|3|6|-3|2|
1999|660|3.0|1||Razorwing missiles – monoscythe missiles|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D6|3|6|-1|2|
2000|660|4.0|2||Razorwing missiles – neurotoxin missiles|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D6+3|3|2|0|1|
2001|660|5.0|3||Razorwing missiles – shatterfield missiles|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D6|3|7|-2|1|
2002|660|6.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|3|3|-1|2|
2003|660|7.0|1||Twin splinter rifle|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>"|24|Ranged|2|3|2|0|1|
2004|660|8.0|1||Bladed wings||Melee|Melee|3|4|6|-1|1|
2005|661|1.0|1||Dark scythe||24|Ranged|6|3|8|-4|2|
2006|661|2.0|1||Void lance||36|Ranged|2|3|14|-4|D6+2|
2007|661|3.0|1||Voidraven missiles – implosion missiles|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D3|3|9|-2|3|
2008|661|4.0|2||Voidraven missiles – shatterfield missiles|"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>"|48|Ranged|D6|3|7|-2|1|
2009|661|5.0|1||Bladed wings||Melee|Melee|3|4|6|-1|1|
2010|662|1.0|1||Blast pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|6|Ranged|1|3|8|-3|D3|
2011|662|2.0|1||Blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|1|3|8|-4|D6+1|
2012|662|3.0|1||Dark lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|36|Ranged|1|4|12|-3|D6+2|
2013|662|4.0|1||Haywire blaster|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-vehicle 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>"|24|Ranged|2|4|3|-1|3|
2014|662|5.0|1||Heat lance|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 3</a>"|18|Ranged|1|4|14|-4|D6|
2015|662|6.0|1||Shardcarbine|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>"|18|Ranged|3|3|2|0|1|
2016|662|7.0|1||Shredder|"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>"|18|Ranged|D6||6|0|1|
2017|662|8.0|1||Splinter cannon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>"|36|Ranged|3|4|3|-1|2|
2018|662|9.0|1||Splinter pistol|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>"|12|Ranged|1|3|2|0|1|
2019|662|10.0|1||Close combat weapon||Melee|Melee|2|3|3|0|1|
2020|662|11.0|1||Power weapon|"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 3+</a>"|Melee|Melee|3|3|3|-2|1|
2021|663|1.0|1||Stinger pod||24|Ranged|2D6|3|5|0|1|
